system:index,EVI,NDMI,NDVI,NDWI,SAVI,VH,VV,VV_VH_ratio,canal_priority_score,crop_type,field_id,growth_stage,latitude,longitude,moisture_stress,recommended_depth_mm,sar_available,stress_score,water_deficit_mm,.geo
1920,0.09599119650105027,-0.1638597995042801,0.11679741740226746,-0.20201532542705536,0.08917785395798049,-24.488541008382,-13.275728209189817,0.5421200367455866,10.0,Unclassified,GEE-PIXEL-1920,Sowing/Planting,29.70577627987272,76.80919877297362,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.80919877297362,29.70577627987272]}"
1921,0.09634591050133073,-0.12258712202310562,0.11043331772089005,-0.16248756647109985,0.07989421624226418,-20.073182122544964,-11.658845880969269,0.5808170518560594,10.0,Unclassified,GEE-PIXEL-1921,Sowing/Planting,29.682158021724234,76.89531731852358,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.89531731852358,29.682158021724234]}"
1922,0.07784516938048426,-0.12023652344942093,0.10115130990743637,-0.1496763974428177,0.07461520526399562,-18.751697448090574,-11.799082966329074,0.629227494109235,10.0,Unclassified,GEE-PIXEL-1922,Sowing/Planting,29.86202323787531,77.0927789946315,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.0927789946315,29.86202323787531]}"
1923,0.3630454384141183,0.011682787910103798,0.5397542119026184,-0.5949681997299194,0.34442722959079763,-19.392199364314614,-11.349262853795786,0.5852489047699007,9.894854908809066,Unclassified,GEE-PIXEL-1923,Vegetative,29.674369802333317,76.72344356899325,Severe Stress,49.41586060449481,1,0.9883172120898962,39.53268848359585,"{""type"":""Point"",""coordinates"":[76.72344356899325,29.674369802333317]}"
1925,0.06829607128887068,-0.17072562873363495,0.09164115786552429,-0.2000708281993866,0.07614416230628124,-22.519357300606146,-12.42115266308282,0.5515767190356362,10.0,Unclassified,GEE-PIXEL-1925,Sowing/Planting,29.490681018644295,76.68527800567533,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.68527800567533,29.490681018644295]}"
1926,0.028444464631509247,-0.13752643764019012,0.03530024737119675,-0.13440875709056854,0.025765960367197402,-22.085154820572036,-10.789620601591487,0.48854631890954253,10.0,Unclassified,GEE-PIXEL-1926,Sowing/Planting,29.645763117117703,76.96052529378483,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.96052529378483,29.645763117117703]}"
1927,0.0669425748840206,-0.2241974025964737,0.06520078331232071,-0.14454472064971924,0.05545933690052858,-24.229757939689254,-14.86692675095022,0.6135813408263141,10.0,Unclassified,GEE-PIXEL-1927,Sowing/Planting,29.514440348523745,76.77099280069933,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.77099280069933,29.514440348523745]}"
1928,0.13319133361374771,-0.15491968393325806,0.17820189893245697,-0.2645089030265808,0.1290954101579351,-23.708078969365562,-12.564222041453004,0.5299553197727748,10.0,Unclassified,GEE-PIXEL-1928,Sowing/Planting,29.753521309454133,76.81047522403591,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.81047522403591,29.753521309454133]}"
1929,0.045550689846996825,-0.18873414397239685,0.07164566218852997,-0.2117030918598175,0.04784679094737864,-22.976776797542616,-11.852267582173699,0.5158368470236502,10.0,Unclassified,GEE-PIXEL-1929,Sowing/Planting,29.542690043904564,77.01268934446341,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.01268934446341,29.542690043904564]}"
1930,0.3341560276123345,-0.004906742833554745,0.6832669377326965,-0.7250765562057495,0.3852970768546765,-15.255707278001244,-8.754535417355765,0.573853170598848,10.0,Paddy (Rice),GEE-PIXEL-1930,Flowering,29.489302514726834,77.01233952268517,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.01233952268517,29.489302514726834]}"
1931,0.18031784267940199,-0.15064039826393127,0.30042627453804016,-0.40492546558380127,0.19414411589075134,-16.519802205591713,-10.614404184642998,0.642526144990787,10.0,Unclassified,GEE-PIXEL-1931,Vegetative,29.684690006500883,76.87589147982378,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.87589147982378,29.684690006500883]}"
1932,0.12552900673971604,-0.05106983333826065,0.1302083283662796,-0.18302178382873535,0.10119505706530184,-22.13458758084998,-11.611767130874943,0.5245983288850316,10.0,Unclassified,GEE-PIXEL-1932,Sowing/Planting,29.691826859761267,77.06527334323933,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.06527334323933,29.691826859761267]}"
1933,0.058842557848007015,-0.17189373075962067,0.08198199421167374,-0.1733851581811905,0.05783899190991642,-22.041354109670866,-12.57135184075549,0.5703529986659341,10.0,Unclassified,GEE-PIXEL-1933,Sowing/Planting,29.83658480845998,76.96750893690214,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.96750893690214,29.83658480845998]}"
1939,0.45096023913536,0.16922126710414886,0.7179254293441772,-0.6759876012802124,0.5038314348507278,-14.911548705201845,-9.423463218047278,0.631957420138215,8.47700859606266,Paddy (Rice),GEE-PIXEL-1939,Flowering,29.6635615811787,76.76819541679215,Severe Stress,41.53893664479256,1,0.8307787328958511,33.231149315834045,"{""type"":""Point"",""coordinates"":[76.76819541679215,29.6635615811787]}"
1940,0.06157003928559063,-0.2019774168729782,0.10405468940734863,-0.2319432944059372,0.07026609452805734,-20.28946556526749,-9.248142227495462,0.45581006821278514,10.0,Unclassified,GEE-PIXEL-1940,Sowing/Planting,29.504659656834704,76.68639448462149,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.68639448462149,29.504659656834704]}"
1941,0.07246377320126095,-0.2014627754688263,0.11145353317260742,-0.21631067991256714,0.07519280651865155,-23.983320947199218,-13.653389901094435,0.5692869015279465,10.0,Unclassified,GEE-PIXEL-1941,Sowing/Planting,29.89118398141902,76.86856530224543,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.86856530224543,29.89118398141902]}"
1944,0.07536201534173953,-0.15968170762062073,0.08580181002616882,-0.1803278625011444,0.06869819522380438,-26.47131928973298,-14.520423987511741,0.5485342221563463,10.0,Unclassified,GEE-PIXEL-1944,Sowing/Planting,29.945500327729654,76.77550996272832,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.77550996272832,29.945500327729654]}"
1945,0.058787247796421735,-0.21473868191242218,0.10696981102228165,-0.18312202394008636,0.0656150760680636,-19.153482332654136,-12.320689157746653,0.6432610836517495,10.0,Unclassified,GEE-PIXEL-1945,Sowing/Planting,29.772226167285037,76.73835855769234,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.73835855769234,29.772226167285037]}"
1946,0.09007022637774095,-0.17273549735546112,0.10939713567495346,-0.2142222821712494,0.07901859735941001,-22.062717950677857,-13.218857090676288,0.5991491039035494,10.0,Unclassified,GEE-PIXEL-1946,Sowing/Planting,29.814106432001307,76.75306571792993,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.75306571792993,29.814106432001307]}"
1947,0.4119080358626082,0.10973083227872849,0.5435565114021301,-0.5299714207649231,0.3706228732582835,-14.825131546177293,-9.386969264428464,0.6331795349248323,9.012422509491444,Unclassified,GEE-PIXEL-1947,Vegetative,29.860549605174803,76.97242477177022,Severe Stress,44.513458386063576,1,0.8902691677212715,35.61076670885086,"{""type"":""Point"",""coordinates"":[76.97242477177022,29.860549605174803]}"
1948,0.059152248645059954,-0.19371891021728516,0.0819346234202385,-0.16563861072063446,0.057185772240275455,-20.71232018398402,-12.734256751543956,0.6148155905877905,10.0,Unclassified,GEE-PIXEL-1948,Sowing/Planting,29.801982608634333,77.0012577928894,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.0012577928894,29.801982608634333]}"
1949,0.5339442916770079,0.17475727200508118,0.7371018528938293,-0.6732929944992065,0.521146115299334,-16.592198807327662,-8.803968495917228,0.53060894030742,8.42718455195427,Paddy (Rice),GEE-PIXEL-1949,Flowering,29.803971827339527,77.11288990676978,Severe Stress,41.26213639974594,1,0.8252427279949188,33.00970911979675,"{""type"":""Point"",""coordinates"":[77.11288990676978,29.803971827339527]}"
1950,0.057914364672274676,-0.13793766498565674,0.09558895975351334,-0.1917363703250885,0.0626602698221312,-16.84965271647523,-10.253886299441897,0.6085518248080978,10.0,Unclassified,GEE-PIXEL-1950,Sowing/Planting,29.635438160328693,77.0402099481492,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.0402099481492,29.635438160328693]}"
1951,0.07227149098075594,-0.23253300786018372,0.14599479734897614,-0.33433619141578674,0.08374504171957045,-20.846709997632374,-11.289561511410957,0.5415512593711146,10.0,Unclassified,GEE-PIXEL-1951,Sowing/Planting,29.84018288114448,76.68580814371083,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.68580814371083,29.84018288114448]}"
1952,0.033494140883591615,-0.11235041171312332,0.04400483891367912,-0.13110844790935516,0.03285110995911791,-28.254789204153212,-13.79951501934713,0.4883956276592694,10.0,Unclassified,GEE-PIXEL-1952,Sowing/Planting,29.529291439920122,76.84776223068748,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.84776223068748,29.529291439920122]}"
1953,0.07602387706755627,-0.1799963116645813,0.09099805355072021,-0.18761196732521057,0.06189240305706546,-20.850196387768477,-9.464052684741912,0.45390714613129657,10.0,Unclassified,GEE-PIXEL-1953,Sowing/Planting,29.701255229048197,76.9080388272414,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.9080388272414,29.701255229048197]}"
1954,0.3358694850772677,-0.03829308971762657,0.5559096932411194,-0.661978542804718,0.36429318342082506,-20.287210171904317,-11.882829428653931,0.585730118320583,10.0,Unclassified,GEE-PIXEL-1954,Flowering,29.533786434500243,76.82431717898044,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.82431717898044,29.533786434500243]}"
1955,0.05121497918605942,-0.14409978687763214,0.058318331837654114,-0.13031357526779175,0.04210177518596407,-25.585351568357634,-13.623207072263835,0.5324612236938495,10.0,Unclassified,GEE-PIXEL-1955,Sowing/Planting,29.75237918219412,76.80309449101901,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.80309449101901,29.75237918219412]}"
1956,0.09278016889974111,-0.13813276588916779,0.12033510208129883,-0.21821947395801544,0.09246975668956317,-23.204709489192776,-14.224838572832137,0.6130151809257647,10.0,Unclassified,GEE-PIXEL-1956,Sowing/Planting,29.539712773809235,76.66919870725279,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.66919870725279,29.539712773809235]}"
1957,0.10589638099292187,-0.11345382779836655,0.11038538813591003,-0.13972248136997223,0.09115427738610805,-25.77917588171257,-15.03238371085753,0.5831212123674804,10.0,Unclassified,GEE-PIXEL-1957,Sowing/Planting,29.687437965042722,76.72566264792263,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.72566264792263,29.687437965042722]}"
1958,0.0755339143194954,-0.20340017974376678,0.10347733646631241,-0.20108197629451752,0.0727137227140193,-19.67119459112166,-10.368930208230422,0.5271124072974558,10.0,Unclassified,GEE-PIXEL-1958,Sowing/Planting,29.930860292151753,77.02533634554554,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.02533634554554,29.930860292151753]}"
1960,0.05401783625045268,-0.21879181265830994,0.07198090106248856,-0.18728820979595184,0.053959497450981914,-21.2935325458729,-11.437657377151504,0.5371423407390751,10.0,Unclassified,GEE-PIXEL-1960,Sowing/Planting,29.794436592511996,76.85563609048495,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.85563609048495,29.794436592511996]}"
1961,0.1802198929515135,-0.030785739421844482,0.23959152400493622,-0.3177453279495239,0.18133175982269567,-18.003584792081657,-9.142319132497821,0.5078055146175285,10.0,Unclassified,GEE-PIXEL-1961,Sowing/Planting,29.935483131568564,77.0878836864979,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.0878836864979,29.935483131568564]}"
1964,0.06747045973752086,-0.19100522994995117,0.09483960270881653,-0.18894359469413757,0.07600595535664392,-26.22437851989765,-12.506726814341878,0.47691224719642805,10.0,Unclassified,GEE-PIXEL-1964,Sowing/Planting,29.616434564711554,76.64539057564534,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.64539057564534,29.616434564711554]}"
1966,0.3471110394245714,0.036369483917951584,0.4210061728954315,-0.4153846204280853,0.3002517783493225,-15.72260842635573,-9.660081024275234,0.6144070612665739,9.672674644738436,Unclassified,GEE-PIXEL-1966,Vegetative,29.841573013273834,77.09239121296666,Severe Stress,48.18152580410242,1,0.9636305160820484,38.54522064328194,"{""type"":""Point"",""coordinates"":[77.09239121296666,29.841573013273834]}"
1968,0.08345055616379547,-0.1914893537759781,0.1233256608247757,-0.21240052580833435,0.08585210605474268,-18.92424877883579,-10.123638019742739,0.5349559009190663,10.0,Unclassified,GEE-PIXEL-1968,Sowing/Planting,29.863399685449117,76.87630476655742,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.87630476655742,29.863399685449117]}"
1969,0.07242649291123224,-0.12694542109966278,0.09403344243764877,-0.18449613451957703,0.06430905001838241,-19.432758059176727,-13.004489791708874,0.6692045679420341,10.0,Unclassified,GEE-PIXEL-1969,Sowing/Planting,29.83612726892467,77.07492947321815,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.07492947321815,29.83612726892467]}"
1970,0.34454224884751683,0.07819689065217972,0.4548162817955017,-0.4461994171142578,0.30438636336796177,-13.307771808807164,-8.560682452996273,0.6432844821260943,9.296227984130383,Unclassified,GEE-PIXEL-1970,Vegetative,29.950788173185803,77.10257430585322,Severe Stress,46.090155467391014,1,0.9218031093478203,36.87212437391281,"{""type"":""Point"",""coordinates"":[77.10257430585322,29.950788173185803]}"
1971,0.2002245274001306,-0.11661703139543533,0.2637248933315277,-0.319818377494812,0.1817630703023637,-19.666662367578226,-10.157811729156219,0.516499040650694,10.0,Unclassified,GEE-PIXEL-1971,Vegetative,29.932271290505536,76.95961470147064,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.95961470147064,29.932271290505536]}"
1972,0.060829756344367054,0.009943807497620583,0.08248379826545715,-0.16103380918502808,0.05732074883677051,-22.540076166086,-14.979151848892563,0.6645564284288782,9.910505732521415,Unclassified,GEE-PIXEL-1972,Sowing/Planting,29.7312337785941,77.1096027417391,Severe Stress,49.50280962511897,1,0.9900561925023794,39.60224770009518,"{""type"":""Point"",""coordinates"":[77.1096027417391,29.7312337785941]}"
1973,0.08425041459887878,-0.13287030160427094,0.08836372196674347,-0.16613610088825226,0.07455390531815242,-18.205171338455777,-8.023881079240153,0.4407473772596827,10.0,Unclassified,GEE-PIXEL-1973,Sowing/Planting,29.5067886002773,76.67360940383155,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.67360940383155,29.5067886002773]}"
1974,0.07187717628133683,-0.22722721099853516,0.08945970982313156,-0.170406311750412,0.07116017654957307,-19.622582752849112,-9.403729269615543,0.47922997024844416,10.0,Unclassified,GEE-PIXEL-1974,Sowing/Planting,29.59678520485229,76.7702415021219,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.7702415021219,29.59678520485229]}"
1975,0.09774629859275971,-0.14792896807193756,0.14464198052883148,-0.22942209243774414,0.09855925190120325,-18.104295587082373,-10.257148943332409,0.5665588843572511,10.0,Unclassified,GEE-PIXEL-1975,Sowing/Planting,29.84474629693924,76.88875038645416,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.88875038645416,29.84474629693924]}"
1976,0.05911544278850715,-0.11307812482118607,0.08671680092811584,-0.14843541383743286,0.057305626361872,-20.516300519661478,-9.286662190399813,0.4526480119623953,10.0,Unclassified,GEE-PIXEL-1976,Sowing/Planting,29.77830737052953,77.09480855422386,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[77.09480855422386,29.77830737052953]}"
1978,0.20726281652079195,2.1335299243219197E-4,0.29436975717544556,-0.3407955765724182,0.20364097119204455,-21.231670996926653,-4.937745886331382,0.23256512026826603,9.99807982306811,Unclassified,GEE-PIXEL-1978,Vegetative,29.604108628520326,77.03904049362252,Severe Stress,49.98933235037839,1,0.9997866470075678,39.99146588030271,"{""type"":""Point"",""coordinates"":[77.03904049362252,29.604108628520326]}"
1979,0.08585210988961452,-0.13333332538604736,0.09581824392080307,-0.154753640294075,0.07643945611846348,-24.599294130002292,-14.117698346082593,0.5739066676214398,10.0,Unclassified,GEE-PIXEL-1979,Sowing/Planting,29.8919753866538,76.83296587778179,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.83296587778179,29.8919753866538]}"
1980,0.05216387407923101,-0.201571986079216,0.08942441642284393,-0.19031362235546112,0.05523405387251947,-21.010219587362048,-12.43473601866504,0.5918422964977963,10.0,Unclassified,GEE-PIXEL-1980,Sowing/Planting,29.747932998904115,76.8142637483732,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.8142637483732,29.747932998904115]}"
1981,0.14811613976914512,-0.1621166318655014,0.20368064939975739,-0.31596827507019043,0.14931681359163268,-24.5378453558492,-15.005685453495712,0.6115323430975605,10.0,Unclassified,GEE-PIXEL-1981,Sowing/Planting,29.748757981503815,76.69261412721372,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.69261412721372,29.748757981503815]}"
1982,0.05265712053180073,-0.17612193524837494,0.0869307816028595,-0.19533169269561768,0.053097359412887304,-20.808783997009456,-10.465879120133847,0.5029548879258319,10.0,Unclassified,GEE-PIXEL-1982,Sowing/Planting,29.823250741036702,76.90983879255933,Severe Stress,50.0,1,1.0,40.0,"{""type"":""Point"",""coordinates"":[76.90983879255933,29.823250741036702]}"
